b34|0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,-1,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,-1,-1,0,0,0,0,-1;0,0,0,-1,0,0,0,-1,0,0;0,0,0,0,-1,0,-1,0,0,0;-1,-1,0,0,0,-1,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,0,0,-1,0;0,0,0,0,-1,0,0,0,0,0;0,0,-1,0,0,-1,0,0,0,0|0|0|3.2673442|16|2 2 2 2 2 2 10 10 26 26 26 26 24 24 24 8 24 24 24 8 8 8 8 8 9 0 16 16 24
b18|0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0;0,0,0,0,0,-1,-1,-1;0,0,0,0,0,0,-1,0;0,0,0,0,0,0,0,0;0,0,0,-1,-1,0,0,-1;0,0,0,-1,0,0,0,-1;0,0,0,0,-1,0,-1,0;-1,-1,0,0,0,-1,0,0;0,0,0,0,0,0,-1,0;0,0,0,0,0,-1,0,0|0|0|3.2323859|20|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
b38|0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0;0,0,0,0,0,-1,-1,-1;0,0,0,0,0,0,-1,0;0,0,0,0,0,0,0,0;0,0,0,-1,-1,0,0,-1;0,0,0,-1,0,0,0,-1;0,0,0,0,-1,0,-1,0;-1,-1,0,0,0,-1,0,0;0,0,0,0,0,0,-1,0;0,0,0,0,0,-1,0,0|0|0|3.2323859|2|24 24 26 26 10 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 4 12 13 13 29 29 28 28
b39|0,0,-1,0,0,0;0,0,0,0,-1,-1;0,0,0,0,0,0;0,0,-1,0,0,0;0,-1,0,-1,-1,0;0,0,0,-1,0,0;0,0,0,0,1,0;-1,-1,0,0,0,0|0|0|3.2323859|0|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
b17|0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,-1,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,-1,-1,0,0,0,0,-1;0,0,0,-1,0,0,0,-1,0,0;0,0,0,0,-1,0,-1,0,0,0;-1,-1,0,0,0,-1,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,0,0,-1,0;0,0,0,0,-1,0,0,0,0,0;0,0,-1,0,0,-1,0,0,0,0|0|0|3.2323837|16|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 28 8 8 8 8 8 8 0 16 16 16 16 16 16 17
ac3|-1,0,0,0,-1;0,0,0,0,-1;0,0,-1,-1,0;0,0,0,0,0;0,0,-1,-1,0;0,0,-1,0,-1;0,0,0,-1,0;-1,0,0,-1,-1;-1,0,-1,0,0;0,0,0,-1,-1|0|0|3.2252533|36|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
b70|-1,0,0,0,-1;0,0,0,0,-1;0,0,-1,-1,0;0,0,0,0,0;0,0,-1,-1,0;0,0,-1,0,-1;0,0,0,-1,0;-1,0,0,-1,-1;-1,0,-1,0,0;0,0,0,-1,-1|0|0|3.2252533|0|10 10 10 26 26 26 26 26 26 24 24 24 24 24 24 24 8 12 8 8 8 8 0 17 16 16 16
b71|0,0;0,-1;0,0;0,0;-1,0;-1,0;0,0;0,-1|0|0|3.2252533|0|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
b55|-1,0,0,0,-1;0,0,0,0,-1;0,0,-1,-1,0;0,0,0,0,0;0,0,-1,-1,0;0,0,-1,0,-1;0,0,0,-1,0;-1,0,0,-1,-1;-1,0,-1,0,0;0,0,0,-1,-1|0|0|3.2062945|3|24 24 24 24 24 26 26 26 24 24 24 24 24 24 24 8 8 8 8 12 14 6
b56|0,-1,0;0,0,-1;0,0,0;0,0,1;0,0,0;0,0,-1;-1,0,0|0|0|3.2062945|0|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
afa|0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,-1,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,-1,-1,0,0,0,0,-1;0,0,0,-1,0,0,0,-1,0,0;0,0,0,0,-1,0,-1,0,0,0;-1,-1,0,0,0,-1,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,0,0,-1,0;0,0,0,0,-1,0,0,0,0,0;0,0,-1,0,0,-1,0,0,0,0|0|0|3.1974232|16|18 18 18 18 26 26 26 26 26 26 24 24 24 24 25 24 24 8 8 8 8 8 24 0 16 16 24 16 16 16 16 17 17
afb|0,0,-1,0,0,0,-1,0,0;0,0,0,0,0,0,0,0,0;0,0,0,0,0,1,-1,0,-1;-1,0,0,0,0,0,0,0,-1;0,0,0,0,-1,0,0,0,0;0,0,0,-1,-1,0,-1,-1,0;0,0,0,0,0,0,0,-1,-1;0,0,0,0,-1,0,-1,-1,0;-1,-1,0,-1,0,-1,0,0,0;0,0,0,0,0,0,0,0,-1;0,0,0,0,0,-1,0,0,-1|0|0|3.1974232|4|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
b36|-1,0,0,0,-1;0,0,0,0,-1;0,0,-1,-1,0;0,0,0,0,0;0,0,-1,-1,0;0,0,-1,0,-1;0,0,0,-1,0;-1,0,0,-1,-1;-1,0,-1,0,0;0,0,0,-1,-1|0|0|3.1873357|7|26 18 18 18 18 18 18 18 18 26 26 26 26 26 26 24 24 25 24 24 24 24 14 8 8 8 0 8 0 16 16 16 16 16 0 0 0
b37|0,0,0;0,0,-1;0,-1,0;-1,0,-1;-1,0,1;0,-1,0;-1,0,0;-1,0,-1|0|0|3.1873357|2|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
b1b|-1,0,0,0,-1;0,0,0,0,-1;0,0,-1,-1,0;0,0,0,0,0;0,0,-1,-1,0;0,0,-1,0,-1;0,0,0,-1,0;-1,0,0,-1,-1;-1,0,-1,0,0;0,0,0,-1,-1|0|0|3.168377|9|0 0 0 0 18 18 18 18 22 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 16 24
b1c|-1,-1,0,0;0,0,-1,0;0,0,-1,-1;-1,0,0,-1;0,0,-1,-1;0,0,1,0;0,0,0,-1;-1,0,0,-1|0|0|3.168377|2|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
ade|0,0,0,0,0,0,0,0;0,0,0,0,-1,-1,0,0;0,0,0,0,-1,0,0,0;0,0,0,0,0,0,0,0;0,0,-1,-1,0,0,0,0;-1,0,-1,0,0,0,-1,0;0,0,0,-1,0,-1,0,0;-1,0,0,0,-1,0,0,0;0,0,0,0,0,0,-1,0;0,0,0,0,-1,-1,0,-1;0,0,0,-1,0,0,-1,0|0|0|3.162467|34|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
b19|0,0,0,0,0,0,0,0;0,0,0,0,-1,-1,0,0;0,0,0,0,-1,0,0,0;0,0,0,0,0,0,0,0;0,0,-1,-1,0,0,0,0;-1,0,-1,0,0,0,-1,0;0,0,0,-1,0,-1,0,0;-1,0,0,0,-1,0,0,0;0,0,0,0,0,0,-1,0;0,0,0,0,-1,-1,0,-1;0,0,0,-1,0,0,-1,0|0|0|3.162467|0|6 6 6 6 6 22 22 22 22 18 16 18 18 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 24
b1a|0,0,0,0,0,0;0,-1,0,0,-1,-1;-1,0,0,-1,1,0;0,0,0,0,0,0;0,0,-1,-1,0,-1;-1,0,-1,0,0,0;0,0,0,-1,0,-1;-1,-1,0,0,1,0;0,0,0,0,0,0;0,0,0,0,-1,0|0|0|3.162467|0|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
afc|0,0,0,0,0,0,0,0;0,0,0,0,-1,-1,0,0;0,0,0,0,-1,0,0,0;0,0,0,0,0,0,0,0;0,0,-1,-1,0,0,0,0;-1,0,-1,0,0,0,-1,0;0,0,0,-1,0,-1,0,0;-1,0,0,0,-1,0,0,0;0,0,0,0,0,0,-1,0;0,0,0,0,-1,-1,0,-1;0,0,0,-1,0,0,-1,0|0|0|3.1624649|2|16 16 16 26 18 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24 24 26 26 26 26 26 26
afd|-1,0,0,0,0,0;0,0,0,0,-1,-1;-1,0,0,0,1,0;0,0,0,0,0,0;0,0,-1,-1,0,0;-1,0,-1,0,0,0;0,0,0,-1,0,-1;-1,0,0,0,-1,0;0,0,0,-1,0,0;0,0,0,0,0,-1|0|0|3.1624649|1|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
add|0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,-1,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,-1,-1,0,0,0,0,-1;0,0,0,-1,0,0,0,-1,0,0;0,0,0,0,-1,0,-1,0,0,0;-1,-1,0,0,0,-1,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,0,0,-1,0;0,0,0,0,-1,0,0,0,0,0;0,0,-1,0,0,-1,0,0,0,0|0|0|3.1624627|16|1 1 1 1 1 1 17 18 18 18 18 18 18 26 26 26 26 18 26 24 24 24 24 28 24 24 8 8 8 24 28 28 28
afe|-1,0,0,0,-1;0,0,0,0,-1;0,0,-1,-1,0;0,0,0,0,0;0,0,-1,-1,0;0,0,-1,0,-1;0,0,0,-1,0;-1,0,0,-1,-1;-1,0,-1,0,0;0,0,0,-1,-1|0|0|3.149418|8|26 26 26 26 26 26 26 24 24 24 16 24 24 26 8 8 8 8 8 8 0 16 17 24 24 24 24 24 24
aff|0,-1,0;0,0,0;0,-1,-1;0,0,-1;0,-1,-1;0,-1,0;-1,0,-1;0,-1,-1|0|0|3.149418|5|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
ae1|-1,0,0,0,-1;0,0,0,0,-1;0,0,-1,-1,0;0,0,0,0,0;0,0,-1,-1,0;0,0,-1,0,-1;0,0,0,-1,0;-1,0,0,-1,-1;-1,0,-1,0,0;0,0,0,-1,-1|0|0|3.1304593|7|18 18 18 18 18 18 18 18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 26 8 8 8 8 8 0
ae2|0,-1;0,-1;0,1;-1,-1;0,-1;0,-1;0,-1;0,-1;-1,-1|0|0|3.1304593|5|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
ac0|0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,-1,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,-1,-1,0,0,0,0,-1;0,0,0,-1,0,0,0,-1,0,0;0,0,0,0,-1,0,-1,0,0,0;-1,-1,0,0,0,-1,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,0,0,-1,0;0,0,0,0,-1,0,0,0,0,0;0,0,-1,0,0,-1,0,0,0,0|0|0|3.1275022|16|26 26 26 26 26 26 26 26 26 26 28 26 28 24 16 24 24 8 8 8 12 12 12 28 28 28 30 30 22
ac1|-1,0,0,0,0,0,0,-1,0;0,0,0,0,0,-1,-1,0,0;0,0,0,0,0,0,0,-1,0;0,0,0,0,0,0,0,0,0;0,0,0,-1,-1,0,0,0,0;0,0,0,-1,0,0,0,-1,0;0,0,0,0,-1,0,-1,0,0;0,1,0,0,0,-1,0,0,0;0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,0,-1,-1;0,0,0,0,-1,0,0,0,0|0|0|3.1275022|0|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
aa2|0,0,0,0,-1,0,0;0,0,0,0,-1,-1,0;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,-1,-1,0,0,0;0,0,-1,0,0,0,-1;0,0,0,-1,0,-1,0;-1,0,0,0,-1,0,0;0,0,-1,0,-1,0,0;0,0,0,0,-1,0,0;0,-1,0,-1,0,0,0|0|0|3.1115656|44|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
adf|0,0,0,0,-1,0,0;0,0,0,0,-1,-1,0;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,-1,-1,0,0,0;0,0,-1,0,0,0,-1;0,0,0,-1,0,-1,0;-1,0,0,0,-1,0,0;0,0,-1,0,-1,0,0;0,0,0,0,-1,0,0;0,-1,0,-1,0,0,0|0|0|3.1115656|0|18 18 26 10 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 0 16 16 24
ae0|0,0,0,-1;0,0,0,-1;-1,0,0,0;0,0,0,0;0,-1,-1,0;0,0,0,0;0,0,-1,0;0,0,0,-1;0,-1,0,-1|0|0|3.1115656|0|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
ac2|0,0,0,0,-1,0,0;0,0,0,0,-1,-1,0;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,-1,-1,0,0,0;0,0,-1,0,0,0,-1;0,0,0,-1,0,-1,0;-1,0,0,0,-1,0,0;0,0,-1,0,-1,0,0;0,0,0,0,-1,0,0;0,-1,0,-1,0,0,0|0|0|3.1115005|6|18 18 18 18 26 26 26 26 26 25 24 28 24 24 24 24 24 8 8 8 8 0 8 8 8 8 0 0 0 1
aa1|0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,-1,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,-1,-1,0,0,0,0,-1;0,0,0,-1,0,0,0,-1,0,0;0,0,0,0,-1,0,-1,0,0,0;-1,-1,0,0,0,-1,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,0,0,-1,0;0,0,0,0,-1,0,0,0,0,0;0,0,-1,0,0,-1,0,0,0,0|0|0|3.0925417|16|10 26 26 26 26 26 26 24 26 26 26 26 26 24 26 24 24 24 24 24 24 24 8 8 8 8 8 8 8 8
a85|0,0,0,0,0,0,0;0,0,0,0,-1,-1,0;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,-1,-1,0,0,0;-1,0,-1,0,0,0,-1;0,0,0,-1,0,-1,0;-1,0,0,0,-1,0,0;0,0,0,0,0,0,0;0,0,0,0,-1,0,0|0|0|3.07654|28|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
aa3|0,0,0,0,0,0,0;0,0,0,0,-1,-1,0;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,-1,-1,0,0,0;-1,0,-1,0,0,0,-1;0,0,0,-1,0,-1,0;-1,0,0,0,-1,0,0;0,0,0,0,0,0,0;0,0,0,0,-1,0,0|0|0|3.07654|6|20 20 28 30 30 30 30 26 26 26 26 26 24 24 24 24 24 24 8 8 8 8 8 8 24 24 16 16 16 16 16 16 16
aa4|0,-1,0,0,0,0;0,0,0,-1,-1,-1;0,0,0,0,-1,0;0,-1,0,0,0,-1;0,0,-1,-1,-1,0;-1,0,-1,-1,0,0;0,-1,0,-1,0,-1;1,-1,0,-1,-1,0;0,-1,0,0,0,-1|0|0|3.07654|0|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
a84|0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,-1,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,-1,-1,0,0,0,0,-1;0,0,0,-1,0,0,0,-1,0,0;0,0,0,0,-1,0,-1,0,0,0;-1,-1,0,0,0,-1,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,0,0,-1,0;0,0,0,0,-1,0,0,0,0,0;0,0,-1,0,0,-1,0,0,0,0|0|0|3.0575812|16|2 2 2 2 2 2 2 18 18 18 17 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8
a68|-1,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,-1,0,-1,-1,0;0,0,0,0,0,0,0;0,0,0,0,-1,0,0;0,0,-1,-1,0,-1,0;0,0,-1,0,0,0,-1;0,0,0,-1,-1,-1,0;-1,0,0,0,-1,0,-1;0,0,0,0,0,0,0;0,0,0,0,-1,0,0|0|0|3.0226228|26|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
a88|-1,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,-1,0,-1,-1,0;0,0,0,0,0,0,0;0,0,0,0,-1,0,0;0,0,-1,-1,0,-1,0;0,0,-1,0,0,0,-1;0,0,0,-1,-1,-1,0;-1,0,0,0,-1,0,-1;0,0,0,0,0,0,0;0,0,0,0,-1,0,0|0|0|3.0226228|5|26 26 26 26 18 18 18 18 18 18 18 18 26 26 26 30 26 26 24 24 24 24 24 24 24 9 8 8 8 24 8 0 16 16 16 16 16 20 4
a89|0,0,0,0,0,0;-1,0,0,0,1,-1;0,0,0,0,-1,0;0,0,0,0,-1,0;0,0,0,-1,0,-1;0,0,-1,0,0,0;0,0,0,-1,-1,-1;-1,0,0,0,-1,0|0|0|3.0226228|1|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
aa7|-1,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,-1,0,-1,-1,0;0,0,0,0,0,0,0;0,0,0,0,-1,0,0;0,0,-1,-1,0,-1,0;0,0,-1,0,0,0,-1;0,0,0,-1,-1,-1,0;-1,0,0,0,-1,0,-1;0,0,0,0,0,0,0;0,0,0,0,-1,0,0|0|0|3.0226228|0|10 10 10 26 26 30 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 16
aa8|-1,-1,0,0,0,0;0,0,0,0,0,0;-1,0,-1,0,-1,-1;0,0,-1,0,0,0;-1,0,0,0,-1,0;0,0,-1,-1,0,-1;0,0,-1,0,0,0;0,0,0,-1,-1,1;-1,0,0,0,-1,0|0|0|3.0226228|0|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
a67|0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,-1,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,-1,-1,0,0,0,0,-1;0,0,0,-1,0,0,0,-1,0,0;0,0,0,0,-1,0,-1,0,0,0;-1,-1,0,0,0,-1,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,0,0,-1,0;0,0,0,0,-1,0,0,0,0,0;0,0,-1,0,0,-1,0,0,0,0|0|0|3.0226207|16|29 29 29 29 29 25 25 25 26 26 26 26 24 24 24 24 24 18 24 8 8 8 8 8 8 0 16 16 16 0 16 16 16 16 16
a4a|0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,-1,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,-1,-1,0,0,0,0,-1;0,0,0,-1,0,0,0,-1,0,0;0,0,0,0,-1,0,-1,0,0,0;-1,-1,0,0,0,-1,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,-1,0,0,-1,0;0,0,0,0,-1,0,0,0,0,0;0,0,-1,0,0,-1,0,0,0,0|0|0|2.9876602|16|26 26 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 8
a4b|0,0,0,0,0,0,0,0;0,0,0,0,0,-1,-1,0;0,0,0,0,0,0,-1,0;0,0,0,0,0,0,0,0;0,0,0,0,-1,0,0,0;0,0,-1,1,0,0,0,-1;0,0,0,0,-1,0,-1,0;-1,-1,-1,0,0,-1,0,0;-1,0,0,0,0,0,0,-1;0,0,0,0,0,-1,0,0|0|0|2.9876602|0|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
a30|0,0,0,0,0,-1,0,0;0,-1,0,-1,0,-1,-1,0;0,0,0,0,0,0,0,0;0,0,0,0,-1,0,0,0;-1,0,0,-1,-1,0,0,0;-1,0,0,-1,0,0,0,-1;0,0,0,0,-1,0,-1,0;-1,0,0,0,0,-1,0,0;0,0,0,0,0,0,0,0;0,0,0,0,0,-1,0,0;0,0,0,0,-1,0,0,0|0|0|2.9528298|38|18 18 18 18 18 18 26 26 26 26 26 26 24 24 24 24 24 24 24 8 8 8 8 8 8 0 16 16 24 24
